bioguideID,startingNW,currentNW,DisclosureChange,DisclosurePctChange,DailyChange,DailyPctChange,imageURL,directOrderName,state,party,activeSenate,activeHouse,birthYear,uploaded
M001234,39981000,41057061.683556,1076061.68355598,2.69143263939367,10578.2546088845,0.0258,https://www.congress.gov/img/member/677449a70b34857ecc90912b_200.jpg,Kelly Morrison,Minnesota,Democratic,0,1,1969,2025-09-18 15:05:36.289083
M001235,623000,626319.039451115,3319.03945111495,0.532751115748788,351.629502572934,0.0562,https://www.congress.gov/img/member/677449fd0b34857ecc909131_200.jpg,Riley Moore,West Virginia,Republican,0,1,1980,2025-09-18 15:05:36.289083
M001236,6515500,6963211.06314735,447711.063147347,6.87147668095077,31973.1951672072,0.4613,https://www.congress.gov/img/member/67744a540b34857ecc909137_200.jpg,Tim Moore,North Carolina,Republican,0,1,1970,2025-09-18 15:05:36.289083
M001237,1339000,1339000,0,0,0,0,https://www.congress.gov/img/member/67744afa0b34857ecc90913d_200.jpg,Kristen McDonald Rivet,Michigan,Democratic,0,1,1970,2025-09-18 15:05:36.289083
M001239,1171500,1199830.33416409,28330.3341640909,2.41829570329415,699.15233701095,0.0583,https://www.congress.gov/img/member/67744ba20b34857ecc909149_200.jpg,John McGuire,Virginia,Republican,0,1,1968,2025-09-18 15:05:36.289083
M001241,2262000,2267091.02996689,5091.02996688569,0.225067637793355,-1240.03234406421,-0.0547,https://www.congress.gov/img/member/67744ed90b34857ecc909155_200.jpg,Dave Min,California,Democratic,0,1,1976,2025-09-18 15:05:36.289083
M001242,138985000,139044418.464474,59418.4644742906,0.0427517102380045,3544.65422028303,0.0025,,Bernie Moreno,Ohio,Republican,1,0,1967,2025-09-18 15:05:36.289083
M001243,175854500,176696145.197091,841645.197090715,0.47860316175629,65949.6014757156,0.0373,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/McCormick_Portrait_%28HR%29.jpg/1280px-McCormick_Portrait_%28HR%29.jpg,David McCormick,Pennsylvania,Republican,1,0,1965,2025-09-18 15:05:36.289083
N000015,217000,217000,0,0,0,0,https://www.congress.gov/img/member/n000015_200.jpg,Richard E. Neal,Massachusetts,Democratic,0,1,1949,2025-09-18 15:05:36.289083
N000026,378500,378500,0,0,0,0,https://www.congress.gov/img/member/n000026_200.jpg,Troy E. Nehls,Texas,Republican,0,1,1968,2025-09-18 15:05:36.289083
N000147,2486000,2534812.51375516,48812.5137551604,1.96349612852616,651.337598670274,0.0257,https://www.congress.gov/img/member/116_dg_dc_norton_eleanor_200.jpg,Eleanor Holmes Norton,District of Columbia,Democratic,0,1,1937,2025-09-18 15:05:36.289083
N000179,1516500,1516500,0,0,0,0,https://www.congress.gov/img/member/116_rp_ca_32_napolitano_grace_200.jpg,Grace F. Napolitano,California,Democratic,0,0,1936,2025-09-18 15:05:36.289083
N000188,6117500,6157837.95886234,40337.9588623447,0.659386332036694,193.855252014473,0.0031,https://www.congress.gov/img/member/n000188_200.jpg,Donald Norcross,New Jersey,Democratic,0,1,1958,2025-09-18 15:05:36.289083
N000189,18273500,18251924.2633267,-21575.7366733104,-0.118071177789205,1071.61242019013,0.0059,https://www.congress.gov/img/member/116_rp_wa_4_newhouse_dan_200.jpg,Dan Newhouse,Washington,Republican,0,1,1955,2025-09-18 15:05:36.289083
N000190,56901000,57009527.6533905,108527.653390542,0.190730660955944,10395.7328395396,0.0182,https://www.congress.gov/img/member/n000190_200.jpg,Ralph Norman,South Carolina,Republican,0,1,1953,2025-09-18 15:05:36.289083
N000191,825000,825000,0,0,0,0,https://www.congress.gov/img/member/n000191_200.jpg,Joe Neguse,Colorado,Democratic,0,1,1984,2025-09-18 15:05:36.289083
N000193,1397000,1399658.33961485,2658.33961485047,0.190289163554078,143.857951860409,0.0103,https://www.congress.gov/img/member/n000193_200.jpg,Zachary Nunn,Iowa,Republican,0,1,1979,2025-09-18 15:05:36.289083
N000194,18994000,18994000,0,0,0,0,https://www.congress.gov/img/member/n000194_200.jpg,Wiley Nickel,North Carolina,Democratic,0,0,1975,2025-09-18 15:05:36.289083
O000019,97758000,97758000,0,0,0,0,https://www.congress.gov/img/member/o000019_200.jpg,Jay Obernolte,California,Republican,0,1,1970,2025-09-18 15:05:36.289083
O000086,16000,16000,0,0,0,0,https://www.congress.gov/img/member/o000086_200.jpg,Burgess Owens,Utah,Republican,0,1,1951,2025-09-18 15:05:36.289083
O000172,49000,49000,0,0,0,0,https://www.congress.gov/img/member/o000172_200.jpg,Alexandria Ocasio-Cortez,New York,Democratic,0,1,1989,2025-09-18 15:05:36.289083
O000173,18056500,18056500,0,0,0,0,https://www.congress.gov/img/member/o000173_200.jpg,Ilhan Omar,Minnesota,Democratic,0,1,1982,2025-09-18 15:05:36.289083
O000174,3243500,3246728.62407767,3228.6240776726,0.0995413620370774,37.478217552416,0.0012,https://www.congress.gov/img/member/o000174_200.jpg,Jon Ossoff,Georgia,Democratic,1,0,1987,2025-09-18 15:05:36.289083
O000175,673000,673000,0,0,0,0,https://www.congress.gov/img/member/o000175_200.jpg,Andrew Ogles,Tennessee,Republican,0,1,1971,2025-09-18 15:05:36.289083
O000176,616500,620194.858337144,3694.85833714367,0.599328197428008,246.302826530649,0.0397,https://www.congress.gov/img/member/67744f4e0b34857ecc90915b_200.jpg,Johnny Olszewski,Maryland,Democratic,0,1,1982,2025-09-18 15:05:36.289083
O000177,17274500,17765991.0200124,491491.020012405,2.84518232083363,8596.90348130465,0.0484,https://www.congress.gov/img/member/67744f970b34857ecc909161_200.jpg,Robert Onder,Missouri,Republican,0,1,1962,2025-09-18 15:05:36.289083
P000034,4457000,4482026.19298281,25026.1929828133,0.561503095867475,282.455993443727,0.0063,https://www.congress.gov/img/member/p000034_200.jpg,"Frank Pallone, Jr.",New Jersey,Democratic,0,1,1951,2025-09-18 15:05:36.289083
P000048,1607500,1624949.19580177,17449.1958017731,1.08548651955043,82.6850389230531,0.0051,https://www.congress.gov/img/member/p000048_200.jpg,August Pfluger,Texas,Republican,0,1,1977,2025-09-18 15:05:36.289083
P000096,6592000,6592000,0,0,0,0,https://www.congress.gov/img/member/116_rp_nj_9_pascrell_bill_200.jpg,"Bill Pascrell, Jr.",New Jersey,Democratic,0,0,1937,2025-09-18 15:05:36.289083
P000145,81000,83946.4036660689,2946.40366606895,3.63753539020857,-75.7122932855564,-0.0901,https://www.congress.gov/img/member/p000145_200.jpg,Alex Padilla,California,Democratic,1,0,1973,2025-09-18 15:05:36.289083
P000197,256719500,269886349.3963,13166849.3963,5.12888557211276,534106.186497033,0.1983,https://www.congress.gov/img/member/p000197_200.jpg,Nancy Pelosi,California,Democratic,0,1,1940,2025-09-18 15:05:36.289083
P000523,7117501,7751595.50220158,634094.502201576,8.90894855092505,-1705.61141831428,-0.022,https://www.congress.gov/img/member/p000523_200.jpg,David E. Price,North Carolina,Democratic,0,0,1940,2025-09-18 15:05:36.289083
P000595,7090500,7359951.95980487,269451.959804872,3.80018277702379,2335.55072611198,0.0317,https://www.congress.gov/img/member/p000595_200.jpg,Gary C. Peters,Michigan,Democratic,1,0,1958,2025-09-18 15:05:36.289083
P000597,7317500,7383614.08325145,66114.0832514502,0.903506433227881,783.704079260118,0.0106,https://www.congress.gov/img/member/p000597_200.jpg,Chellie Pingree,Maine,Democratic,0,1,1955,2025-09-18 15:05:36.289083
P000603,2088500,2090045.89933659,1545.8993365895,0.0740195995494135,29.93181161955,0.0014,https://www.congress.gov/img/member/p000603_200.jpg,Rand Paul,Kentucky,Republican,1,0,1963,2025-09-18 15:05:36.289083
P000605,1509000,1509000,0,0,0,0,https://www.congress.gov/img/member/677ec7d3514c773869b6b915_200.jpg,Scott Perry,Pennsylvania,Republican,0,1,1962,2025-09-18 15:05:36.289083
P000607,1328000,1328000,0,0,0,0,https://www.congress.gov/img/member/p000607_200.jpg,Mark Pocan,Wisconsin,Democratic,0,1,1964,2025-09-18 15:05:36.289083
P000608,56402501,59143038.0190191,2740537.01901909,4.85889272714891,142731.94286409,0.2419,https://www.congress.gov/img/member/p000608_200.jpg,Scott H. Peters,California,Democratic,0,1,1958,2025-09-18 15:05:36.289083
P000609,1573000,1592145.54885951,19145.5488595059,1.21713597326802,107.896036075894,0.0068,https://www.congress.gov/img/member/p000609_200.jpg,Gary J. Palmer,Alabama,Republican,0,1,1954,2025-09-18 15:05:36.289083
P000613,398500,398500,0,0,0,0,https://www.congress.gov/img/member/116_rp_ca_20_panetta_jimmy_200.jpg,Jimmy Panetta,California,Democratic,0,1,1969,2025-09-18 15:05:36.289083
P000614,4344500,4383538.42683645,39038.4268364506,0.898571224224896,1178.9632074507,0.0269,https://www.congress.gov/img/member/p000614_200.jpg,Chris Pappas,New Hampshire,Democratic,0,1,1980,2025-09-18 15:05:36.289083
P000615,16130000,16140553.6610594,10553.6610593908,0.0654287728418522,1084.66648779064,0.0067,https://www.congress.gov/img/member/p000615_200.jpg,Greg Pence,Indiana,Republican,0,0,1956,2025-09-18 15:05:36.289083
P000616,47404501,47404501,0,0,0,0,https://www.congress.gov/img/member/p000616_200.jpg,Dean Phillips,Minnesota,Democratic,0,0,1969,2025-09-18 15:05:36.289083
P000617,5250000,5250000,0,0,0,0,https://www.congress.gov/img/member/p000617_200.jpg,Ayanna Pressley,Massachusetts,Democratic,0,1,1974,2025-09-18 15:05:36.289083
P000618,1516500,1536257.35594694,19757.3559469432,1.30282597737838,944.369353063172,0.0615,https://www.congress.gov/img/member/p000618_200.jpg,Katie Porter,California,Democratic,0,0,1974,2025-09-18 15:05:36.289083
P000619,81000,81000,0,0,0,0,https://www.congress.gov/img/member/p000619_200.jpg,Mary Sattler Peltola,Alaska,Democratic,0,0,1973,2025-09-18 15:05:36.289083
P000620,855000,855000,0,0,0,0,https://www.congress.gov/img/member/p000620_200.jpg,Brittany Pettersen,Colorado,Democratic,0,1,1981,2025-09-18 15:05:36.289083
P000621,1138000,1142399.38726916,4399.38726915629,0.386589390962767,207.018915276276,0.0181,https://www.congress.gov/img/member/67745d3b0b34857ecc909167_200.jpg,Nellie Pou,New Jersey,Democratic,0,1,1956,2025-09-18 15:05:36.289083
R000103,30105500,30105500,0,0,0,0,https://www.congress.gov/img/member/r000103_200.jpg,"Matthew M. Rosendale, Sr.",Montana,Republican,0,0,1960,2025-09-18 15:05:36.289083
R000122,290000,317212.078402478,27212.0784024784,9.38347531119944,3018.92808325734,0.9609,https://www.congress.gov/img/member/r000122_200.jpg,Jack Reed,Rhode Island,Democratic,1,0,1949,2025-09-18 15:05:36.289083
R000305,5363000,5563771.96816817,200771.968168172,3.74365034809196,3788.32191495225,0.0681,https://www.congress.gov/img/member/r000305_200.jpg,Deborah K. Ross,North Carolina,Democratic,0,1,1963,2025-09-18 15:05:36.289083
R000576,2716000,2773677.90262172,57677.9026217228,2.12363411714738,-70.2247190973721,-0.0025,https://www.congress.gov/img/member/116_rp_md_2_ruppersberger_c_200.jpg,C. A. Dutch Ruppersberger,Maryland,Democratic,0,0,1946,2025-09-18 15:05:36.289083
R000579,2980500,3010399.38747425,29899.3874742528,1.0031668335599,71.9152007726952,0.0024,https://www.congress.gov/img/member/r000579_200.jpg,Patrick Ryan,New York,Democratic,0,1,1982,2025-09-18 15:05:36.289083
R000584,56450500,56525704.6735419,75204.6735419482,0.133222333800317,5572.81520754844,0.0099,https://www.congress.gov/img/member/r000584_200.jpg,James E. Risch,Idaho,Republican,1,0,1943,2025-09-18 15:05:36.289083
R000595,3105000,3103910.06645888,-1089.93354112003,-0.0351025295046709,-13.025040820241,-0.0004,https://www.congress.gov/img/member/r000595_200.jpg,Marco Rubio,Florida,Republican,0,0,1971,2025-09-18 15:05:36.289083
R000599,698500,733018.682058384,34518.6820583838,4.9418299296183,1741.87731649482,0.2382,https://www.congress.gov/img/member/66e1aec832c796cea99fe06f_200.jpg,Raul Ruiz,California,Democratic,0,1,1972,2025-09-18 15:05:36.289083
R000600,193000,193000,0,0,0,0,https://www.congress.gov/img/member/r000600_200.jpg,Aumua Amata Coleman Radewagen,American Samoa,Republican,0,1,1947,2025-09-18 15:05:36.289083
R000603,907500,933187.261210444,25687.2612104445,2.83055219949802,216.506960166502,0.0232,https://www.congress.gov/img/member/r000603_200.jpg,David Rouzer,North Carolina,Republican,0,1,1972,2025-09-18 15:05:36.289083
R000605,8867500,9179291.69540038,311791.69540038,3.51611723033978,1302.63072261028,0.0142,https://www.congress.gov/img/member/r000605_200.jpg,Mike Rounds,South Dakota,Republican,1,0,1954,2025-09-18 15:05:36.289083
R000606,6274000,6547654.37719026,273654.377190256,4.3617210263031,9363.96881182678,0.1432,https://www.congress.gov/img/member/r000606_200.jpg,Jamie Raskin,Maryland,Democratic,0,1,1962,2025-09-18 15:05:36.289083
R000608,16149000,16779845.8233004,630845.823300365,3.90640797139368,24414.3958206661,0.1457,https://www.congress.gov/img/member/r000608_200.jpg,Jacky Rosen,Nevada,Democratic,1,0,1957,2025-09-18 15:05:36.289083
R000609,1125000,1149958.41408064,24958.4140806368,2.2185256960566,692.631975056836,0.0603,https://www.congress.gov/img/member/r000609_200.jpg,John H. Rutherford,Florida,Republican,0,1,1952,2025-09-18 15:05:36.289083
R000610,347000,347000,0,0,0,0,https://www.congress.gov/img/member/r000610_200.jpg,Guy Reschenthaler,Pennsylvania,Republican,0,1,1983,2025-09-18 15:05:36.289083
R000612,59114000,57849783.7462683,-1264216.25373174,-2.13860718904446,7850.7508655563,0.0136,https://www.congress.gov/img/member/r000612_200.jpg,John W. Rose,Tennessee,Republican,0,1,1965,2025-09-18 15:05:36.289083
R000614,1428000,1339262.87109294,-88737.1289070596,-6.21408465735711,-80.5037225794513,-0.006,https://www.congress.gov/img/member/r000614_200.jpg,Chip Roy,Texas,Republican,0,1,1972,2025-09-18 15:05:36.289083
R000615,219608500,250804279.58878,31195779.5887799,14.2051785740442,751146.3601349,0.3004,https://www.congress.gov/img/member/r000615_200.jpg,Mitt Romney,Utah,Republican,0,0,1947,2025-09-18 15:05:36.289083
R000617,825000,825000,0,0,0,0,https://www.congress.gov/img/member/r000617_200.jpg,Delia C. Ramirez,Illinois,Democratic,0,1,1983,2025-09-18 15:05:36.289083
R000618,184054500,204383649.878007,20329149.8780071,11.0451794865147,1248088.12194115,0.6144,https://www.congress.gov/img/member/r000618_200.jpg,Pete Ricketts,Nebraska,Republican,1,0,1964,2025-09-18 15:05:36.289083
R000619,26911000,26911000,0,0,0,0,https://www.congress.gov/img/member/668e9425658443009a697c95_200.jpg,Michael A. Rulli,Ohio,Republican,0,1,1969,2025-09-18 15:05:36.289083
R000620,3083000,3083000,0,0,0,0,https://www.congress.gov/img/member/67745d860b34857ecc90916d_200.jpg,Luz Rivas,California,Democratic,0,1,1974,2025-09-18 15:05:36.289083
R000621,115000,112652.706280831,-2347.29371916922,-2.04112497319062,243.038578053776,0.2162,https://www.congress.gov/img/member/67745dcf0b34857ecc909173_200.jpg,Emily Randall,Washington,Democratic,0,1,1985,2025-09-18 15:05:36.289083
R000622,1502000,1571707.76782545,69707.7678254459,4.64099652632795,2867.46634260588,0.1828,https://www.congress.gov/img/member/67745e360b34857ecc909179_200.jpg,Josh Riley,New York,Democratic,0,1,1981,2025-09-18 15:05:36.289083
S000033,1154000,1154000,0,0,0,0,https://www.congress.gov/img/member/s000033_200.jpg,Bernard Sanders,Vermont,Independent,1,0,1941,2025-09-18 15:05:36.289083
S000148,2001000,2001000,0,0,0,0,https://www.congress.gov/img/member/s000148_200.jpg,Charles E. Schumer,New York,Democratic,1,0,1950,2025-09-18 15:05:36.289083
S000168,2097000,2161103.87326856,64103.8732685591,3.05693244008389,2417.37633760925,0.112,https://www.congress.gov/img/member/s000168_200.jpg,Maria Elvira Salazar,Florida,Republican,0,1,1961,2025-09-18 15:05:36.289083
S000185,1671500,1722121.29194572,50621.2919457168,3.02849488158641,-8656.16302257311,-0.5001,https://www.congress.gov/img/member/s000185_200.jpg,"Robert C. '"Bobby'" Scott",Virginia,Democratic,0,1,1947,2025-09-18 15:05:36.289083
S000250,9399500,9732743.5913711,333243.591371102,3.54533317060591,11817.6865335219,0.1216,https://www.congress.gov/img/member/115_rp_tx_32_sessions_pete_200.jpg,Pete Sessions,Texas,Republican,0,1,1955,2025-09-18 15:05:36.289083
S000510,615000,632029.589679443,17029.5896794434,2.76903897226722,2.60987845843192,0.0004,https://www.congress.gov/img/member/116_rp_wa_9_smith_adam_200.jpg,Adam Smith,Washington,Democratic,0,1,1965,2025-09-18 15:05:36.289083
S000522,240000,240000,0,0,0,0,https://www.congress.gov/img/member/s000522_200.jpg,Christopher H. Smith,New Jersey,Republican,0,1,1953,2025-09-18 15:05:36.289083
S000770,175000,175000,0,0,0,0,https://www.congress.gov/img/member/s000770_200.jpg,Debbie Stabenow,Michigan,Democratic,0,0,1950,2025-09-18 15:05:36.289083
S000929,25456000,25487986.9593552,31986.959355209,0.125655874274077,-6468.873139292,-0.0254,https://www.congress.gov/img/member/s000929_200.jpg,Victoria Spartz,Indiana,Republican,0,1,1978,2025-09-18 15:05:36.289083
S001135,10005001,10003521.8299183,-1479.17008168437,-0.0147843071848205,191.092662615702,0.0019,https://www.congress.gov/img/member/s001135_200.jpg,Michelle Steel,California,Republican,0,0,1955,2025-09-18 15:05:36.289083
S001145,586000,586000,0,0,0,0,https://www.congress.gov/img/member/116_rp_il_9_schakowsky_janice_200.jpg,Janice D. Schakowsky,Illinois,Democratic,0,1,1944,2025-09-18 15:05:36.289083
S001148,1222500,1291364.12889852,68864.1288985207,5.6330575786111,10690.8979553408,0.8348,https://www.congress.gov/img/member/678152c81f9ad6ea6fb1eb7f_200.jpg,Michael K. Simpson,Idaho,Republican,0,1,1950,2025-09-18 15:05:36.289083
S001150,1931000,2063026.51902391,132026.519023911,6.83720968533977,5886.39024045086,0.2861,https://www.congress.gov/img/member/116_rp_ca_28_schiff_adam_200.jpg,Adam B. Schiff,California,Democratic,1,0,1960,2025-09-18 15:05:36.289083
S001156,1557000,1558212.85956007,1212.85956006777,0.0778972100236201,12.1827411176637,0.0008,https://www.congress.gov/img/member/116_rp_ca_38_snchez_linda_200.jpg,Linda T. Sánchez,California,Democratic,0,1,1969,2025-09-18 15:05:36.289083
S001157,3258000,3258882.17375411,882.173754112329,0.027077156357039,-75.0578774176538,-0.0023,https://www.congress.gov/img/member/116_rp_ga_13_scott_david_200.jpg,David Scott,Georgia,Democratic,0,1,1945,2025-09-18 15:05:36.289083
S001159,2418000,2456687.8556027,38687.8556026993,1.59999402823405,444.796596349217,0.0181,https://www.congress.gov/img/member/s001159_200.jpg,Marilyn Strickland,Washington,Democratic,0,1,1962,2025-09-18 15:05:36.289083
S001168,1236500,1236500,0,0,0,0,https://www.congress.gov/img/member/s001168_200.jpg,John P. Sarbanes,Maryland,Democratic,0,0,1962,2025-09-18 15:05:36.289083
S001172,2861500,2861500,0,0,0,0,https://www.congress.gov/img/member/s001172_200.jpg,Adrian Smith,Nebraska,Republican,0,1,1970,2025-09-18 15:05:36.289083
S001176,8000,8000,0,0,0,0,https://www.congress.gov/img/member/s001176_200.jpg,Steve Scalise,Louisiana,Republican,0,1,1965,2025-09-18 15:05:36.289083
S001177,536500,538070.049421276,1570.04942127597,0.292646676845474,-1.7842505259905,-0.0003,https://www.congress.gov/img/member/s001177_200.jpg,Gregorio Kilili Camacho Sablan,Northern Mariana Islands,Democratic,0,0,1955,2025-09-18 15:05:36.289083
S001181,7822500,7822500,0,0,0,0,https://www.congress.gov/img/member/s001181_200.jpg,Jeanne Shaheen,New Hampshire,Democratic,1,0,1947,2025-09-18 15:05:36.289083
S001183,703500,703500,0,0,0,0,https://www.congress.gov/img/member/s001183_200.jpg,David Schweikert,Arizona,Republican,0,1,1962,2025-09-18 15:05:36.289083
S001184,5646000,5803870.28747262,157870.287472624,2.7961439509852,1873.49621433392,0.0323,https://www.congress.gov/img/member/s001184_200.jpg,Tim Scott,South Carolina,Republican,1,0,1965,2025-09-18 15:05:36.289083
S001185,460000,526699.314509961,66699.3145099614,14.4998509804264,2336.16476041637,0.4455,https://www.congress.gov/img/member/s001185_200.jpg,Terri A. Sewell,Alabama,Democratic,0,1,1965,2025-09-18 15:05:36.289083
S001188,54375000,54375000,0,0,0,0,https://www.congress.gov/img/member/67745e7e0b34857ecc90917f_200.jpg,Marlin A. Stutzman,Indiana,Republican,0,1,1976,2025-09-18 15:05:36.289083
S001189,1600000,1629333.9067861,29333.9067861012,1.83336917413132,562.409614031203,0.0345,https://www.congress.gov/img/member/s001189_200.jpg,Austin Scott,Georgia,Republican,0,1,1969,2025-09-18 15:05:36.289083
S001190,9462500,9631076.52408619,168576.524086187,1.78152205110897,3332.8011969272,0.0346,https://www.congress.gov/img/member/s001190_200.jpg,Bradley Scott Schneider,Illinois,Democratic,0,1,1961,2025-09-18 15:05:36.289083
S001191,65000,65000,0,0,0,0,https://www.congress.gov/img/member/s001191_200.jpg,Kyrsten Sinema,Arizona,Independent,0,0,1976,2025-09-18 15:05:36.289083
S001193,415500,415500,0,0,0,0,https://www.congress.gov/img/member/s001193_200.jpg,Eric Swalwell,California,Democratic,0,1,1980,2025-09-18 15:05:36.289083
S001194,4808500,4808500,0,0,0,0,https://www.congress.gov/img/member/s001194_200.jpg,Brian Schatz,Hawaii,Democratic,1,0,1972,2025-09-18 15:05:36.289083
S001195,2295000,2295000,0,0,0,0,https://www.congress.gov/img/member/s001195_200.jpg,Jason Smith,Missouri,Republican,0,1,1980,2025-09-18 15:05:36.289083
S001198,8244000,8596663.03553634,352663.035536336,4.27781459893663,46336.364077976,0.5419,https://www.congress.gov/img/member/s001198_200.jpg,Dan Sullivan,Alaska,Republican,1,0,1964,2025-09-18 15:05:36.289083
S001199,3105000,3104249.64117285,-750.358827147633,-0.0241661458018561,-197.265737137757,-0.0064,https://www.congress.gov/img/member/s001199_200.jpg,Lloyd Smucker,Pennsylvania,Republican,0,1,1964,2025-09-18 15:05:36.289083
S001200,833000,833000,0,0,0,0,https://www.congress.gov/img/member/115_rp_fl_9_soto_darren_200.jpg,Darren Soto,Florida,Democratic,0,1,1978,2025-09-18 15:05:36.289083
S001201,10227500,12100459.7526717,1872959.75267172,18.3129772932948,180031.522709925,1.5103,https://www.congress.gov/img/member/116_rp_ny_3_suozzi_thomas_200.jpg,Thomas R. Suozzi,New York,Democratic,0,1,1962,2025-09-18 15:05:36.289083
S001203,5665500,6036660.13289921,371160.132899212,6.55123348158524,-2663.44254616834,-0.0441,https://www.congress.gov/img/member/s001203_200.jpg,Tina Smith,Minnesota,Democratic,1,0,1958,2025-09-18 15:05:36.289083
S001205,10062500,10090439.6359668,27939.6359668002,0.277660978552051,748.422435600311,0.0074,https://www.congress.gov/img/member/116_rp_pa_5_scanlon_mary_200.jpg,Mary Gay Scanlon,Pennsylvania,Democratic,0,1,1959,2025-09-18 15:05:36.289083
S001207,13916500,14594482.4098182,677982.40981823,4.87178823567873,25229.9467164297,0.1732,https://www.congress.gov/img/member/s001207_200.jpg,Mikie Sherrill,New Jersey,Democratic,0,1,1972,2025-09-18 15:05:36.289083
S001208,464000,463166.666666667,-833.333333333314,-0.179597701149421,-108.175675675331,-0.0234,https://www.congress.gov/img/member/s001208_200.jpg,Elissa Slotkin,Michigan,Democratic,1,0,1976,2025-09-18 15:05:36.289083
S001209,2146500,2157609.96529676,11109.9652967639,0.517585152423197,194.910136124119,0.009,https://www.congress.gov/img/member/s001209_200.jpg,Abigail Davis Spanberger,Virginia,Democratic,0,0,1979,2025-09-18 15:05:36.289083
S001211,1948500,2017779.71133906,69279.7113390563,3.55554074103445,2903.97818336636,0.1441,https://www.congress.gov/img/member/s001211_200.jpg,Greg Stanton,Arizona,Democratic,0,1,1970,2025-09-18 15:05:36.289083
S001212,1935000,1935000,0,0,0,0,https://www.congress.gov/img/member/s001212_200.jpg,Pete Stauber,Minnesota,Republican,0,1,1966,2025-09-18 15:05:36.289083
S001213,1960000,2013307.91599603,53307.9159960316,2.71979163245059,2356.71977381152,0.1172,https://www.congress.gov/img/member/s001213_200.jpg,Bryan Steil,Wisconsin,Republican,0,1,1981,2025-09-18 15:05:36.289083
S001214,755500,827517.449263543,72017.4492635434,9.53242213944982,4442.84226318332,0.5398,https://www.congress.gov/img/member/s001214_200.jpg,W. Gregory Steube,Florida,Republican,0,1,1978,2025-09-18 15:05:36.289083
S001215,231500,235983.077752675,4483.07775267531,1.93653466638242,371.983197181311,0.1579,https://www.congress.gov/img/member/s001215_200.jpg,Haley M. Stevens,Michigan,Democratic,0,1,1983,2025-09-18 15:05:36.289083
S001216,29523000,29810825.7070808,287825.707080763,0.974920255667658,11210.5370389633,0.0376,https://www.congress.gov/img/member/s001216_200.jpg,Kim Schrier,Washington,Democratic,0,1,1968,2025-09-18 15:05:36.289083
S001217,493870000,501960117.891039,8090117.89103919,1.63810676717338,-83969.2959898114,-0.0167,https://www.congress.gov/img/member/s001217_200.jpg,Rick Scott,Florida,Republican,1,0,1952,2025-09-18 15:05:36.289083
S001218,175000,175000,0,0,0,0,https://www.congress.gov/img/member/s001218_200.jpg,Melanie A. Stansbury,New Mexico,Democratic,0,1,1979,2025-09-18 15:05:36.289083
S001220,20126000,20126000,0,0,0,0,https://www.congress.gov/img/member/s001220_200.jpg,Dale W. Strong,Alabama,Republican,0,1,1970,2025-09-18 15:05:36.289083
S001221,570000,595935.940933935,25935.9409339355,4.55016507612903,1155.75950215047,0.1943,https://www.congress.gov/img/member/s001221_200.jpg,Hillary J. Scholten,Michigan,Democratic,0,1,1982,2025-09-18 15:05:36.289083
S001223,538500,538500,0,0,0,0,https://www.congress.gov/img/member/s001223_200.jpg,Emilia Strong Sykes,Ohio,Democratic,0,1,1986,2025-09-18 15:05:36.289083
S001225,83000,83000,0,0,0,0,https://www.congress.gov/img/member/s001225_200.jpg,Eric Sorensen,Illinois,Democratic,0,1,1976,2025-09-18 15:05:36.289083
S001226,736000,762913.464661895,26913.4646618949,3.65672074210529,1368.21805760195,0.1797,https://www.congress.gov/img/member/s001226_200.jpg,Andrea Salinas,Oregon,Democratic,0,1,1969,2025-09-18 15:05:36.289083
S001227,923000,1001704.31549123,78704.3154912337,8.52701142916942,2819.99767120078,0.2823,https://www.congress.gov/img/member/s001227_200.jpg,Eric Schmitt,Missouri,Republican,1,0,1975,2025-09-18 15:05:36.289083
S001228,3300000,3436096.97806689,136096.978066891,4.12415085051186,2466.21000007121,0.0718,https://www.congress.gov/img/member/67745ec50b34857ecc909185_200.jpg,Derek Schmidt,Kansas,Republican,0,1,1968,2025-09-18 15:05:36.289083
S001229,603004500,600776323.677253,-2228176.32274652,-0.369512387178954,-210582.431877494,-0.035,https://www.congress.gov/img/member/67745f0e0b34857ecc90918b_200.jpg,Jefferson Shreve,Indiana,Republican,0,1,1965,2025-09-18 15:05:36.289083
S001230,2570000,2727932.89073319,157932.890733186,6.14524866666092,3745.06102088559,0.1375,https://www.congress.gov/img/member/67745f4e0b34857ecc909191_200.jpg,Suhas Subramanyam,Virginia,Democratic,0,1,1986,2025-09-18 15:05:36.289083
S001231,223000,229172.960249487,6172.96024948679,2.76814360963533,446.083543889778,0.195,https://www.congress.gov/img/member/67745f940b34857ecc909197_200.jpg,Lateefah Simon,California,Democratic,0,1,1977,2025-09-18 15:05:36.289083
S001232,155024000,152920763.419442,-2103236.58055836,-1.35671675389511,479266.03096965,0.3144,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Sen._Tim_Sheehy%2C_alternate_portrait%2C_119th_Congress.jpg/1280px-Sen._Tim_Sheehy%2C_alternate_portrait%2C_119th_Congress.jpg,Tim Sheehy,Montana,Republican,1,0,1985,2025-09-18 15:05:36.289083
T000165,296000,296000,0,0,0,0,https://www.congress.gov/img/member/t000165_200.jpg,Thomas P. Tiffany,Wisconsin,Republican,0,1,1957,2025-09-18 15:05:36.289083
